Experiment,ExperimentName,Rotation,Gender,Order,Subject,AgeInMonths,AgeinYears,RunningOrder_List,CorrectResponse,ResponseCode,Response,ResponseRT,DisplayQuestion1.RTTime,Multi,Item,NewItem,Operation,Procedure,QuestionText,Position,Referent,Running
1,RyanMaths_Order2F_B,2,F,B,53,89,7,8,8{SPACE},1,8{SPACE},12391,242111,Object,5,29,Addition,QuestionProc1,"At the competition, Sam won 6 stickers and 2 medals. How many prizes did he win altogether? ",NotFirst,Other,MultiObjQuestions
1,RyanMaths_Order2F_B,2,F,B,53,89,7,14,10{SPACE},1,10{SPACE},11300,306838,Object,6,30,Addition,QuestionProc1,"For the party, Sam bought 6 cakes and 4 cookies. How many snacks did he buy altogether?",NotFirst,Other,MultiObjQuestions
1,RyanMaths_Order2F_B,2,F,B,53,89,7,20,5{SPACE},1,5{SPACE},13615,423835,Object,7,31,Subtraction,QuestionProc1,"Sam had 8 stickers and cards, but gave 3 away. How many items did he have left?",First,Other,MultiObjQuestions
1,RyanMaths_Order2F_B,2,F,B,53,89,7,5,4{SPACE},1,4{SPACE},19332,198452,Object,8,32,Subtraction,QuestionProc1,"Sam had 9 fruits altogether, a mix of grapes and oranges. If 5 were grapes, how many were oranges?",First,Other,MultiObjQuestions
1,RyanMaths_Order2F_B,2,F,B,53,89,7,15,7{SPACE},1,7{SPACE},26421,333287,Object,9,33,Subtraction,QuestionProc1,Sam has 11 toys. He has 4 fewer books than toys. How many books does he have?,First,Other,MultiObjQuestions
1,RyanMaths_Order2F_B,2,F,B,53,89,7,12,9{SPACE},1,9{SPACE},8624,286071,Object,10,34,Subtraction,QuestionProc1,"From the store, Sam bought 14 pictures and puzzles, but gave away 5. How many items does he have left?",NotFirst,Other,MultiObjQuestions
1,RyanMaths_Order2F_B,2,F,B,53,89,7,7,8{SPACE},0,12{SPACE},17685,229691,Object,11,35,Subtraction,QuestionProc1,"For drinks, Sam has a mix of 15 cartons and bottles. If 7 are cartons, how many are bottles?",NotFirst,Other,MultiObjQuestions
1,RyanMaths_Order2F_B,2,F,B,53,89,7,6,5{SPACE},0,4{SPACE},13498,211978,Object,12,36,Subtraction,QuestionProc1,"For the collection, Sam has 11 bags. He has 6 fewer boxes than bags. How many boxes does he have?",NotFirst,Other,MultiObjQuestions
1,RyanMaths_Order2F_B,2,F,B,53,89,7,24,8{SPACE},1,8{SPACE},6281,478284,Object,13,37,Addition,QuestionProc1,You have 3 stickers and also have 5 cards. How many items do you have altogether?,First,Self,MultiObjQuestions
1,RyanMaths_Order2F_B,2,F,B,53,89,7,1,9{SPACE},1,9{SPACE},11266,123382,Object,14,38,Addition,QuestionProc1,You had 5 grapes then you were given 4 oranges. How many pieces of fruit do you have now?,First,Self,MultiObjQuestions
1,RyanMaths_Order2F_B,2,F,B,53,89,7,11,11{SPACE},1,11{SPACE},15894,277419,Object,15,39,Addition,QuestionProc1,You took 4 toys and 7 books to the sleepover. How many things did you take to the sleepover altogether?,First,Self,MultiObjQuestions
1,RyanMaths_Order2F_B,2,F,B,53,89,7,2,14{SPACE},1,14{SPACE},12836,136246,Object,16,40,Addition,QuestionProc1,"Altogether, you have 5 pictures and 9 puzzles. How many items do you have?",NotFirst,Self,MultiObjQuestions
1,RyanMaths_Order2F_B,2,F,B,53,89,7,16,15{SPACE},1,15{SPACE},22793,356109,Object,17,41,Addition,QuestionProc1,"First you had 7 cartons, then you were given 8 bottles. How many drinks do you have now?",NotFirst,Self,MultiObjQuestions
1,RyanMaths_Order2F_B,2,F,B,53,89,7,13,11{SPACE},1,11{SPACE},9408,295508,Object,18,42,Addition,QuestionProc1,"For the collection, you brought 5 bags and 6 boxes. How many items did you bring altogether?",NotFirst,Self,MultiObjQuestions
1,RyanMaths_Order2F_B,2,F,B,53,89,7,18,6{SPACE},0,7{SPACE},15361,385162,Object,19,43,Subtraction,QuestionProc1,You had 14 apples and bananas but gave 8 away. How many pieces of fruit did you have left?,First,Self,MultiObjQuestions
1,RyanMaths_Order2F_B,2,F,B,53,89,7,3,2{SPACE},0,8{SPACE},18744,155019,Object,20,44,Subtraction,QuestionProc1,"Your 6-item stationery pack included both pencils and notepads. If 4 were pencils, how many were notepads?",First,Self,MultiObjQuestions
1,RyanMaths_Order2F_B,2,F,B,53,89,7,17,7{SPACE},1,7{SPACE},13636,369773,Object,21,45,Subtraction,QuestionProc1,You have 12 games. You have 5 fewer songs than games. How many songs do you have?,First,Self,MultiObjQuestions
1,RyanMaths_Order2F_B,2,F,B,53,89,7,23,7{SPACE},1,7{SPACE},24713,471974,Object,22,46,Subtraction,QuestionProc1,"From the bakery, you bought 10 sweets and doughnuts, but gave 3 away. How many did you have left?",NotFirst,Self,MultiObjQuestions
1,RyanMaths_Order2F_B,2,F,B,53,89,7,22,2{SPACE},1,2{SPACE},11310,447232,Object,23,47,Subtraction,QuestionProc1,"At the competition, you won 8 stickers and medals. If 6 were stickers, how many were medals?",NotFirst,Self,MultiObjQuestions
1,RyanMaths_Order2F_B,2,F,B,53,89,7,4,6{SPACE},1,6{SPACE},24021,179092,Object,24,48,Subtraction,QuestionProc1,"For the party, you bought 10 cakes. You bought 4 fewer cookies than cakes. How many cookies did you buy? ",NotFirst,Self,MultiObjQuestions
1,RyanMaths_Order3F_A,3,F,A,54,87,7,12,13{SPACE},1,13{SPACE},9834,776235,Object,1,1,Addition,QuestionProc1,You have 4 apples and also have 9 bananas. How many pieces of fruit do you have altogether?,First,Self,MultiObjQuestions
1,RyanMaths_Order3F_A,3,F,A,54,87,7,5,10{SPACE},1,10{SPACE},12226,674746,Object,2,2,Addition,QuestionProc1,"You had 8 pencils, then you got 2 notepads. How many things do you have now?",First,Self,MultiObjQuestions
1,RyanMaths_Order3F_A,3,F,A,54,87,7,7,7{SPACE},1,7{SPACE},10312,693182,Object,3,3,Addition,QuestionProc1,You bought 3 games and 4 songs for the journey. How many things did you buy for the journey?,First,Self,MultiObjQuestions
1,RyanMaths_Order3F_A,3,F,A,54,87,7,20,13{SPACE},1,13{SPACE},11312,909938,Object,4,4,Addition,QuestionProc1,Altogether you have 7 sweets and 6 doughnuts. How many snacks do you have?,NotFirst,Self,MultiObjQuestions
1,RyanMaths_Order3F_A,3,F,A,54,87,7,9,12{SPACE},1,12{SPACE},14653,721903,Object,5,5,Addition,QuestionProc1,"At the competition, you won 8 stickers and 4 medals. How many prizes did you win altogether? ",NotFirst,Self,MultiObjQuestions
1,RyanMaths_Order3F_A,3,F,A,54,87,7,22,11{SPACE},1,11{SPACE},9797,934801,Object,6,6,Addition,QuestionProc1,"For the party, you bought 2 cakes and 9 cookies. How many snacks did you buy altogether?",NotFirst,Self,MultiObjQuestions
1,RyanMaths_Order3F_A,3,F,A,54,87,7,15,9{SPACE},1,9{SPACE},20557,827292,Object,7,7,Subtraction,QuestionProc1,"You had 12 stickers and cards, but gave 3 away. How many items did you have left?",First,Self,MultiObjQuestions
1,RyanMaths_Order3F_A,3,F,A,54,87,7,3,7{SPACE},1,7{SPACE},22082,639772,Object,8,8,Subtraction,QuestionProc1,"You had 9 fruits altogether, a mix of grapes and oranges. If 2 were grapes, how many were oranges?",First,Self,MultiObjQuestions
1,RyanMaths_Order3F_A,3,F,A,54,87,7,8,5{SPACE},1,5{SPACE},14006,707217,Object,9,9,Subtraction,QuestionProc1,You have 13 toys. You have 8 fewer books than toys. How many books do you have?,First,Self,MultiObjQuestions
1,RyanMaths_Order3F_A,3,F,A,54,87,7,14,3{SPACE},1,3{SPACE},13044,806706,Object,10,10,Subtraction,QuestionProc1,"From the store, you bought 9 pictures and puzzles, but gave away 6. How many items did you have left?",NotFirst,Self,MultiObjQuestions
1,RyanMaths_Order3F_A,3,F,A,54,87,7,10,3{SPACE},1,3{SPACE},28246,750184,Object,11,11,Subtraction,QuestionProc1,"For drinks, you have a mix of 11 cartons and bottles. If 8 are cartons, how many are bottles?",NotFirst,Self,MultiObjQuestions
1,RyanMaths_Order3F_A,3,F,A,54,87,7,11,9{SPACE},1,9{SPACE},16154,766369,Object,12,12,Subtraction,QuestionProc1,"For the collection, you have 15 bags. You have 6 fewer boxes than bags. How many boxes do you have?",NotFirst,Self,MultiObjQuestions
1,RyanMaths_Order3F_A,3,F,A,54,87,7,17,12{SPACE},0,1{SPACE},11707,859575,Object,13,13,Addition,QuestionProc1,Sam has 3 stickers and also has 9 cards. How many items does he have altogether?,First,Other,MultiObjQuestions
1,RyanMaths_Order3F_A,3,F,A,54,87,7,23,9{SPACE},1,9{SPACE},7578,942408,Object,14,14,Addition,QuestionProc1,Sam had 2 grapes then he was given 7 oranges. How many pieces of fruit does he have now?,First,Other,MultiObjQuestions
1,RyanMaths_Order3F_A,3,F,A,54,87,7,13,13{SPACE},1,13{SPACE},17365,793625,Object,15,15,Addition,QuestionProc1,Sam took 8 toys and 5 books to the sleepover. How many things did he take to the sleepover altogether?,First,Other,MultiObjQuestions
1,RyanMaths_Order3F_A,3,F,A,54,87,7,6,9{SPACE},1,9{SPACE},8053,682830,Object,16,16,Addition,QuestionProc1,"Altogether, Sam has 6 pictures and 3 puzzles. How many items does he have?",NotFirst,Other,MultiObjQuestions
1,RyanMaths_Order3F_A,3,F,A,54,87,7,21,11{SPACE},1,11{SPACE},15005,924972,Object,17,17,Addition,QuestionProc1,"First Sam had 8 cartons, then he was given 3 bottles. How many drinks does he have now?",NotFirst,Other,MultiObjQuestions
1,RyanMaths_Order3F_A,3,F,A,54,87,7,18,15{SPACE},1,15{SPACE},14309,873917,Object,18,18,Addition,QuestionProc1,"For the collection, Sam brought 6 bags and 9 boxes. How many items did he bring altogether?",NotFirst,Other,MultiObjQuestions
1,RyanMaths_Order3F_A,3,F,A,54,87,7,2,9{SPACE},1,9{SPACE},14575,617661,Object,19,19,Subtraction,QuestionProc1,Sam had 13 apples and bananas but gave 4 away. How many pieces of fruit did he have left?,First,Other,MultiObjQuestions
1,RyanMaths_Order3F_A,3,F,A,54,87,7,4,2{SPACE},1,2{SPACE},22680,662485,Object,20,20,Subtraction,QuestionProc1,"Sam's 10-item stationery psck included both pencils and notepads. If 8 were pencils, how many were notepads?",First,Other,MultiObjQuestions
1,RyanMaths_Order3F_A,3,F,A,54,87,7,24,4{SPACE},1,4{SPACE},10129,952569,Object,21,21,Subtraction,QuestionProc1,Sam has 7 games. He has 3 fewer songs than games. How many songs does he have?,First,Other,MultiObjQuestions
1,RyanMaths_Order3F_A,3,F,A,54,87,7,16,6{SPACE},1,6{SPACE},20515,847833,Object,22,22,Subtraction,QuestionProc1,"From the bakery, Sam bought 13 sweets and doughnuts, but gave 7 away. How many did he have left?",NotFirst,Other,MultiObjQuestions
1,RyanMaths_Order3F_A,3,F,A,54,87,7,19,4{SPACE},1,4{SPACE},24653,898599,Object,23,23,Subtraction,QuestionProc1,"At the competition, Sam won 12 stickers and medals. If 8 were stickers, how many were medals?",NotFirst,Other,MultiObjQuestions
1,RyanMaths_Order3F_A,3,F,A,54,87,7,1,9{SPACE},1,9{SPACE},15692,603057,Object,24,24,Subtraction,QuestionProc1,"For the party, Sam bought 11 cakes. He bought 2 fewer cookies than cakes. How many cookies did he buy? ",NotFirst,Other,MultiObjQuestions
1,RyanMaths_Order3F_A,3,F,A,54,87,7,24,14{SPACE},1,14{SPACE},15327,573333,Referent,1,25,Addition,QuestionProc,You have 8 apples and John has 6 apples. How many apples are there altogether?,First,Self,MultiRefQuestions
1,RyanMaths_Order3F_A,3,F,A,54,87,7,14,6{SPACE},1,6{SPACE},6435,435613,Referent,2,26,Addition,QuestionProc,You had 4 pencils and Sarah gave you 2 more. How many pencils do you have now?,First,Self,MultiRefQuestions
1,RyanMaths_Order3F_A,3,F,A,54,87,7,11,12{SPACE},1,12{SPACE},13615,407922,Referent,3,27,Addition,QuestionProc,You brought 5 games to the sleepover and Chris brought 7. How many games were brought to the sleepover altogether? ,First,Self,MultiRefQuestions
1,RyanMaths_Order3F_A,3,F,A,54,87,7,15,10{SPACE},1,10{SPACE},7445,443085,Referent,4,28,Addition,QuestionProc,Anna has 3 sweets and you have 7 sweets. How many sweets are there altogether?,NotFirst,Self,MultiRefQuestions
1,RyanMaths_Order3F_A,3,F,A,54,87,7,12,8{SPACE},1,8{SPACE},10640,418586,Referent,5,29,Addition,QuestionProc,David has 6 stickers and you gave him 2 more stickers. How many stickers does David have now?,NotFirst,Self,MultiRefQuestions
1,RyanMaths_Order3F_A,3,F,A,54,87,7,9,10{SPACE},1,10{SPACE},11871,377518,Referent,6,30,Addition,QuestionProc,Beth brought 6 cakes to the party and you brought 4 more. How many cakes were brought to the party?,NotFirst,Self,MultiRefQuestions
1,RyanMaths_Order3F_A,3,F,A,54,87,7,1,5{SPACE},1,5{SPACE},15735,264578,Referent,7,31,Subtraction,QuestionProc,"You had 8 stickers but you gave some to Gareth. If you then had 3 stickers, how many did you give away?",First,Self,MultiRefQuestions
1,RyanMaths_Order3F_A,3,F,A,54,87,7,5,4{SPACE},1,4{SPACE},6855,307472,Referent,8,32,Subtraction,QuestionProc,You had 9 grapes but Zahra took 5. How many grapes do you have now?,First,Self,MultiRefQuestions
1,RyanMaths_Order3F_A,3,F,A,54,87,7,23,7{SPACE},1,7{SPACE},12592,557975,Referent,9,33,Subtraction,QuestionProc,You have 11 toys. Shaun has 4 fewer toys than you. How many does Shaun have?,First,Self,MultiRefQuestions
1,RyanMaths_Order3F_A,3,F,A,54,87,7,2,9{SPACE},1,9{SPACE},14738,279352,Referent,10,34,Subtraction,QuestionProc,"Abbie had 14 pictures but she gave some to you. She then had 5 pictures, how many did she give to you?",NotFirst,Self,MultiRefQuestions
1,RyanMaths_Order3F_A,3,F,A,54,87,7,10,8{SPACE},1,8{SPACE},16719,394273,Referent,11,35,Subtraction,QuestionProc,Ross had 15 cartons. You took 7 of them. How many cartons does Ross have now?,NotFirst,Self,MultiRefQuestions
1,RyanMaths_Order3F_A,3,F,A,54,87,7,8,5{SPACE},1,5{SPACE},30494,365616,Referent,12,36,Subtraction,QuestionProc,Catherine has 11 bags. You have 6 fewer bags than Catherine. How many bags do you have?,NotFirst,Self,MultiRefQuestions
1,RyanMaths_Order3F_A,3,F,A,54,87,7,3,8{SPACE},1,8{SPACE},7845,287230,Referent,13,37,Addition,QuestionProc,Sam has 3 stickers and Jack has 5 stickers. How many stickers do they have altogether?,First,Other,MultiRefQuestions
1,RyanMaths_Order3F_A,3,F,A,54,87,7,20,9{SPACE},1,9{SPACE},19306,518960,Referent,14,38,Addition,QuestionProc,Sam had 5 grapes and Rachel gave him 4 more. How many grapes does Sam have now?,First,Other,MultiRefQuestions
1,RyanMaths_Order3F_A,3,F,A,54,87,7,13,11{SPACE},1,11{SPACE},10520,429140,Referent,15,39,Addition,QuestionProc,"Sam brought 4 toys to school, and Joe brought 7 more. How many toys were brought altogether? ",First,Other,MultiRefQuestions
1,RyanMaths_Order3F_A,3,F,A,54,87,7,18,14{SPACE},1,14{SPACE},14016,480331,Referent,16,40,Addition,QuestionProc,Eva has 5 pictures and Sam has 9 pictures. How many pictures do they have altogether?,NotFirst,Other,MultiRefQuestions
1,RyanMaths_Order3F_A,3,F,A,54,87,7,16,15{SPACE},1,15{SPACE},10081,453198,Referent,17,41,Addition,QuestionProc,Nathan has 7 cartoons and Sam gave him 8 more. How many cartoons does Nathan have now?,NotFirst,Other,MultiRefQuestions
1,RyanMaths_Order3F_A,3,F,A,54,87,7,19,11{SPACE},1,11{SPACE},19252,499622,Referent,18,42,Addition,QuestionProc,"Rose bought 5 bags for the trip, and Sam bought 6 more. How many bags did they buy altogether?",NotFirst,Other,MultiRefQuestions
1,RyanMaths_Order3F_A,3,F,A,54,87,7,6,6{SPACE},1,6{SPACE},18513,326025,Referent,19,43,Subtraction,QuestionProc,"Sam had 14 apples. He gave some apples to Angus, and had 8 left. How many apples did he give away?",First,Other,MultiRefQuestions
1,RyanMaths_Order3F_A,3,F,A,54,87,7,7,2{SPACE},1,2{SPACE},9026,335089,Referent,20,44,Subtraction,QuestionProc,Sam had 6 pencils but Jessica took 4 of them. How many pencils does Sam have now?,First,Other,MultiRefQuestions
1,RyanMaths_Order3F_A,3,F,A,54,87,7,4,7{SPACE},1,7{SPACE},13303,300581,Referent,21,45,Subtraction,QuestionProc,Sam has 12 games. Murray has 5 fewer games than Sam. How many games does Murray have?,First,Other,MultiRefQuestions
1,RyanMaths_Order3F_A,3,F,A,54,87,7,17,7{SPACE},1,7{SPACE},13054,466279,Referent,22,46,Subtraction,QuestionProc,"Ashleigh had 10 sweets. She gave some to Sam, then had 3 sweets left. How many sweets did she give away?",NotFirst,Other,MultiRefQuestions
1,RyanMaths_Order3F_A,3,F,A,54,87,7,22,2{SPACE},1,2{SPACE},14723,545351,Referent,23,47,Subtraction,QuestionProc,Ethan had 8 stickers but Sam took 6 of them. How many stickers does Ethan have now?,NotFirst,Other,MultiRefQuestions
1,RyanMaths_Order3F_A,3,F,A,54,87,7,21,6{SPACE},1,6{SPACE},11603,530591,Referent,24,48,Subtraction,QuestionProc,Fiona has 10 cakes and Sam has 4 fewer cakes than Fiona. How many cakes does Sam have? ,NotFirst,Other,MultiRefQuestions
1,RyanMaths_Order4M_A,4,M,A,55,91,7,21,13{SPACE},1,13{SPACE},24208,1175399,Object,1,1,Addition,QuestionProc1,Sam has 4 apples and also has 9 bananas. How many pieces of fruit does she have altogether?,First,Other,MultiObjQuestions
1,RyanMaths_Order4M_A,4,M,A,55,91,7,16,10{SPACE},1,10{SPACE},20481,1088723,Object,2,2,Addition,QuestionProc1,"Sam had 8 pencils, then she got 2 notepads. How many things does she have now?",First,Other,MultiObjQuestions
1,RyanMaths_Order4M_A,4,M,A,55,91,7,18,7{SPACE},1,7{SPACE},24134,1126731,Object,3,3,Addition,QuestionProc1,Sam bought 3 games and 4 songs for the journey. How many things did she buy for the journey?,First,Other,MultiObjQuestions
1,RyanMaths_Order4M_A,4,M,A,55,91,7,8,13{SPACE},1,13{SPACE},20833,938599,Object,4,4,Addition,QuestionProc1,Altogether Sam has 7 sweets and 6 doughnuts. How many snacks does she have?,NotFirst,Other,MultiObjQuestions
1,RyanMaths_Order4M_A,4,M,A,55,91,7,14,12{SPACE},1,12{SPACE},10731,1055976,Object,5,5,Addition,QuestionProc1,"At the competition, Sam won 8 stickers and 4 medals. How many prizes did she win altogether? ",NotFirst,Other,MultiObjQuestions
1,RyanMaths_Order4M_A,4,M,A,55,91,7,11,11{SPACE},0,12{SPACE},7356,983790,Object,6,6,Addition,QuestionProc1,"For the party, Sam bought 2 cakes and 9 cookies. How many snacks did she buy altogether?",NotFirst,Other,MultiObjQuestions
1,RyanMaths_Order4M_A,4,M,A,55,91,7,24,9{SPACE},1,9{SPACE},28831,1232012,Object,7,7,Subtraction,QuestionProc1,"Sam had 12 stickers and cards, but gave 3 away. How many items did she have left?",First,Other,MultiObjQuestions
1,RyanMaths_Order4M_A,4,M,A,55,91,7,12,7{SPACE},0,2,26042,1009870,Object,8,8,Subtraction,QuestionProc1,"Sam had 9 fruits altogether, a mix of grapes and oranges. If 2 were grapes, how many were oranges?",First,Other,MultiObjQuestions
1,RyanMaths_Order4M_A,4,M,A,55,91,7,7,5{SPACE},0,7{SPACE},25038,917725,Object,9,9,Subtraction,QuestionProc1,Sam had 13 toys. She had 8 fewer books than toys. How many books does she have?,First,Other,MultiObjQuestions
1,RyanMaths_Order4M_A,4,M,A,55,91,7,4,3{SPACE},1,3{SPACE},16160,845282,Object,10,10,Subtraction,QuestionProc1,"From the store, Sam bought 9 pictures and puzzles, but gave away 6. How many items did she have left?",NotFirst,Other,MultiObjQuestions
1,RyanMaths_Order4M_A,4,M,A,55,91,7,6,3{SPACE},0,76{SPACE},32121,892651,Object,11,11,Subtraction,QuestionProc1,"For drinks, Sam has a mix of 11 cartons and bottles. If 8 are cartons, how many are bottles?",NotFirst,Other,MultiObjQuestions
1,RyanMaths_Order4M_A,4,M,A,55,91,7,9,9{SPACE},0,7{SPACE},29198,967830,Object,12,12,Subtraction,QuestionProc1,"For the collection, Sam has 15 bags. She has 6 fewer boxes than bags. How many boxes does she have?",NotFirst,Other,MultiObjQuestions
1,RyanMaths_Order4M_A,4,M,A,55,91,7,10,12{SPACE},1,12{SPACE},8551,976409,Object,13,13,Addition,QuestionProc1,You have 3 stickers and also have 9 cards. How many items do you have altogether?,First,Self,MultiObjQuestions
1,RyanMaths_Order4M_A,4,M,A,55,91,7,2,9{SPACE},1,9{SPACE},18257,791675,Object,14,14,Addition,QuestionProc1,You had 2 grapes then you were given 7 oranges. How many pieces of fruit do you have now?,First,Self,MultiObjQuestions
1,RyanMaths_Order4M_A,4,M,A,55,91,7,5,13{SPACE},1,13{SPACE},15182,860491,Object,15,15,Addition,QuestionProc1,You took 8 toys and 5 books to the sleepover. How many things did you take to the sleepover altogether?,First,Self,MultiObjQuestions
1,RyanMaths_Order4M_A,4,M,A,55,91,7,19,9{SPACE},1,9{SPACE},9321,1136082,Object,16,16,Addition,QuestionProc1,"Altogether, you have 6 pictures and 3 puzzles. How many items do you have?",NotFirst,Self,MultiObjQuestions
